Event_Type,Score_Differential,Time_of_Event,Home_Away,Possession_Pre_Event,Shots_Pre_Event,Passes_Completed_Pre_Event,Opponent_Strength,Fatigue_Index,Crowd_Influence,Key_Player_Involved,Tactical_Shift,Momentum_Swing,Recent_Form,Event_Severity,Sub_Impact,Pressure_Index,Recovery_Probability
Crucial_Save,3,64.71499073633954,0,70.01645352129442,3,55,0.4058727332237232,0.36072824579633084,0.2908360785106684,1,1,22.140001112920775,0.4671243814592895,0.8608487025497666,0.26730679308313665,0.742429653437986,1
Goal_Scored,-3,95.0,0,25.245961849618546,1,75,0.7686165662251068,0.5298209736118651,0.7962870878210266,1,1,13.464623898428385,0.42229348827797913,0.9568413227041426,0.17482911059109882,0.8854241196125789,0
Sub_In,3,64.23153305458834,1,57.84529988244606,4,67,0.47345637913338134,0.5030959888971767,0.40031759688474255,1,0,-2.9438798174214313,0.7990130123249233,0.4461374784991525,0.689866977647649,0.8669351871650368,1
Red_Card_Own,3,58.04424256637338,0,50.2444968104053,6,57,0.6271401101134819,0.368210988760986,0.29603181519055266,0,1,-14.919503683354218,0.4957956389957002,0.20688145474617228,0.29969879987059206,0.3567402684916722,0
Crucial_Save,2,26.503073310411438,1,51.60136153558107,1,66,0.5568202554930414,0.8293412109685494,0.20504505853445132,1,0,14.581327356472864,0.547121187600303,0.4581641512281584,0.29000745451572796,0.6238206723801819,1
Missed_Chance,-2,76.29180009656072,0,75.6027707184664,3,57,0.6166980413626596,0.6692565457994162,0.3713417399177735,0,0,-6.63011389024927,0.7762246996127959,0.5062913087780574,0.3241722851366833,0.5781250247700749,0
Crucial_Save,-2,2.643751193905174,1,21.896900676274527,2,69,0.6956173489005697,0.7778779853738693,0.7334696861615235,1,1,5.1497356797144755,0.681345922424745,0.8088266917787219,0.0813076453463129,0.8264061220459051,0
Yellow_Card_Own,0,46.1314553074595,0,66.40353347772634,6,57,0.6155257194937087,0.5229296333132585,0.5204055924063811,0,0,4.953189123336707,0.5650355342593615,0.23806773251027133,0.27516727687046155,0.6509631576820483,0
Sub_Out,2,56.814674858292065,1,23.12314390203843,1,65,0.7316391223537235,0.5461416097725408,0.579461030914973,0,1,-2.0991735118498323,0.4499343053427348,0.3701121888741282,0.23548298137389295,0.5447907759985937,1
Sub_Out,0,49.79676913016026,0,22.289216356122633,4,66,0.5431898141397122,0.4905727263220368,0.7534346623343198,1,1,-2.548387912400217,0.7585205813110586,0.9151748689557118,0.325587121133788,0.7944448324152411,0
Red_Card_Opp,0,80.57872873955489,0,45.78906188848292,2,53,0.781217060457029,0.5630559672590947,0.5077039508642176,0,1,11.869500244390103,0.40825862069403424,0.32385632756114724,0.5996348167888974,0.9315049642351292,1
Sub_Out,-2,57.760774902742696,1,23.784510460578005,5,57,0.9122578024749121,0.6662263574130323,0.7029679075115689,0,1,-4.142211005035666,0.8569677603518568,0.8073981215746742,0.13494977619137477,0.4796368194270825,0
Goal_Scored,2,95.0,1,67.34863707757472,2,67,0.5344402281491274,0.5957904047041449,0.39429996684581226,1,0,15.11507073586299,0.3901896414737983,0.4890483324632607,0.42541752800373583,0.923291845827158,1
Yellow_Card_Opp,-2,67.82897286193426,1,51.773785618900234,1,64,0.7047263295133734,0.8027502037130703,0.7862611177047321,1,1,-0.11492937182587681,0.7829602151683777,0.7301281719371089,0.026345962826349698,0.37913349370713617,1
Goal_Conceded,0,62.755679827548896,0,21.742326959586467,2,45,0.7892138707299332,0.8400835011658947,0.24728832410747145,1,1,-30.905799032756512,0.5545493200368803,0.25907720264239353,0.22175475147001467,0.31266139481984057,0
Goal_Scored,2,95.0,0,22.43004118891517,5,69,0.7387756787280497,0.5818103120205596,0.6348977153079589,0,1,13.961377618827854,0.4116037397601072,0.4292463560688347,0.3308603333648847,0.4007377228536276,1
Goal_Scored,0,67.79560101909513,0,56.76011178436876,2,61,0.6193896677153355,0.44384878820918966,0.5963397720561767,0,0,13.373308993252355,0.5414273629420627,0.539831789997376,0.05199540555828949,0.41455027744814094,1
Sub_In,1,56.300463571940824,0,68.3667090595043,2,53,0.785319824803449,0.8671154516755855,0.3150029035104902,0,1,2.830607481925735,0.4329310897199602,0.8857701008622312,0.3807775542364506,0.6766295400332959,1
Red_Card_Opp,3,27.005009471041504,1,46.26797187648641,3,73,0.41694772372604577,0.7410231858305536,0.43330639930792164,1,0,-10.986306748588436,0.3815961905015084,0.6507966861168941,0.21722793475045604,0.7374058504459262,1
Sub_In,2,70.67575106731249,1,53.27484029213746,4,51,0.6219437391978598,0.684076251632328,0.3876974700662039,0,0,-10.805407771466696,0.44349323935833507,0.23618023446215136,0.6949670095146189,0.6140277938411594,1
Goal_Scored,2,50.42130256219356,0,67.98976724299409,2,62,0.7195673287846018,0.7472482401743856,0.2566957209994972,1,0,17.422613204926613,0.8204390835229516,0.841493258660901,0.44167865152996993,0.442919871695283,1
Red_Card_Own,3,26.53144619685807,1,56.63037044250915,4,47,0.41236789530151885,0.3455890694381537,0.5508728137705048,1,0,-18.6003569877582,0.3635654324878945,0.24361719116118608,0.17092263721100215,0.39253362915574763,0
Yellow_Card_Opp,0,7.356441050418465,1,33.48561425952917,4,50,0.7045892978105799,0.3405757965826035,0.7962019073390993,0,1,-12.088457046068903,0.8835237526607345,0.9474932511935206,0.07187127181327486,0.6445063783866085,0
Sub_Out,1,71.22290786029389,1,56.783121552168716,3,59,0.792552676459377,0.39187239154859244,0.5357528846320336,0,1,0.6767205303049064,0.3029990722126061,0.36937395683231167,0.028503845560077633,0.6958381613338684,1
Red_Card_Opp,-1,95.0,1,57.69676754391281,7,71,0.855524618627827,0.3884705804643195,0.5271559441276172,1,0,-7.049934087000373,0.6949428926347458,0.5903409157256438,0.06354128506264813,0.8127729601924318,1
Yellow_Card_Opp,3,76.24937842879436,0,64.0464188528676,0,70,0.46802444884565825,0.5524022849096427,0.224188224412729,1,0,-0.3088406238723893,0.8139071909028517,0.2578247750130473,0.4760416689202534,0.4543079631386819,1
Sub_Out,-2,37.10416956636539,1,57.252451253408076,4,47,0.994338924935017,0.39444244937121853,0.2835321340182143,0,1,2.028636851257606,0.8603745888760586,0.6493699090382132,0.5984945931960379,0.35641490879319904,1
Yellow_Card_Opp,0,31.652615634599954,1,78.15452782748227,5,68,0.7637006208010573,0.8127153865599579,0.5079314534613566,1,0,4.925367012549849,0.3863913560740527,0.5977829605827853,0.1097131802977545,0.31837114089456287,1
Goal_Conceded,3,51.88984665197257,1,31.83729852302411,3,47,0.617916275567398,0.6468581585568156,0.7911071385104429,1,0,-1.216812804109054,0.7189250978714041,0.5281988279050744,0.2814941174869281,0.3740155015853259,0
Goal_Scored,3,27.51074846888092,0,77.06544077402458,0,57,0.5494557126740283,0.5209571378101508,0.7259646412771155,0,0,18.460453997041878,0.36440952969338836,0.2284583336272318,0.2479647402371241,0.8194555885987584,1
Sub_Out,2,81.23396935678181,1,52.30036942100098,5,50,0.7437381170100488,0.3417735229351603,0.40412547282390054,1,1,4.226204199945824,0.5115668963246602,0.9031491029212024,0.4511626638316508,0.5408130551077226,0
Goal_Scored,-2,61.689721584838274,0,60.317368429694724,4,64,0.9290269882999425,0.6546166775754751,0.5258025525368766,0,0,11.392036135894106,0.7391558145041963,0.84210927905029,0.12787451720656864,0.31919324078133154,1
Sub_Out,-2,66.37451489529982,0,25.96769584713139,1,63,0.7123392376848189,0.3699196923552758,0.5316213333524821,0,0,-6.803192843312799,0.5075839356978402,0.7064240162631927,0.6673235173132579,0.6557156902980412,1
Yellow_Card_Opp,-2,43.61966100218447,1,42.83455648268642,0,61,0.7968832333629762,0.7459321502415638,0.6112163676573099,0,0,2.7086154287231103,0.48802483696864074,0.6577839861071444,0.5099894673234595,0.6752470868220377,0
Crucial_Save,3,62.29573984936958,1,66.16274878779035,3,60,0.6146178637243361,0.781654858046293,0.6126692247434833,1,1,19.45573693248121,0.3696327712814449,0.7559571450958651,0.6685503152192516,0.6000821457286754,1
Sub_Out,-1,21.536288765703464,0,62.41466090593942,4,58,0.6328913728533836,0.6263857547759047,0.6738754930315842,0,0,6.608520003084818,0.3398628565968528,0.3151920127314938,0.1941584714673565,0.3774779684248401,1
Missed_Chance,-3,60.28578859687922,0,22.408363289924612,4,52,0.5717050634631352,0.3897617154845145,0.21498261490380943,0,1,-7.172320917141743,0.36916679476905423,0.9461153970531873,0.4114009465009889,0.8284771783241744,0
Red_Card_Opp,0,49.72045324059441,0,52.79565580983468,1,53,0.8233823766209438,0.7721176342442794,0.7662081143824675,0,1,7.6947415400974855,0.8252848649671347,0.42773863320371275,0.5125875559772348,0.7823571117656334,1
Sub_In,-3,42.68323385367975,0,25.296691578104564,2,57,0.615512532049939,0.4846966735556004,0.24203722759354795,0,1,-7.219051893586957,0.30671911522855516,0.7251922179544019,0.4976693559374137,0.5763103967901118,0
Yellow_Card_Own,3,50.296797999995576,1,79.75138575068974,1,63,0.5144298424247435,0.4335918856520759,0.485696066886164,0,1,3.5553626000734564,0.7157195217211735,0.6854045449135238,0.014942269599854462,0.5665707497236476,1
Yellow_Card_Own,-3,88.29757252050729,0,73.83779531199768,1,53,0.6216403426997428,0.5823339846110552,0.7517475658154258,0,0,8.833763923631135,0.7611745379329787,0.7092911837724869,0.6988024144429195,0.4091545804621602,0
Yellow_Card_Opp,3,15.186409817770441,1,21.264839625712217,0,71,0.9122963246996537,0.8535877448297509,0.49260129753864795,1,0,5.878780363459793,0.6407329824764574,0.9031616984656898,0.6496419809381495,0.8274845429614246,0
Sub_Out,-3,77.78189975267595,1,71.51897473415785,4,59,0.842951226146154,0.47842397524471425,0.2381821005398701,1,1,-13.085491348158959,0.7384652167098892,0.4367289653204958,0.0838264568908275,0.7197017330378364,0
Missed_Chance,-2,62.773917649640026,0,75.16577603350446,3,57,0.6007845066781383,0.8433471005835722,0.33754401188716354,1,0,0.9617167855277939,0.6913618014150602,0.7991585506021259,0.38049674200661926,0.3600554118590619,1
Sub_In,1,95.0,1,41.2128933538073,1,75,0.9440853789020214,0.3321919852438967,0.5472000532210537,1,0,13.236226458658455,0.5733350934568155,0.6787128511513354,0.22018951872359127,0.8646444209058395,1
Yellow_Card_Own,-2,62.791914583967426,0,63.17009930286595,5,71,0.4448995810704802,0.3501142230107681,0.2527169707393815,0,1,-16.05774545223825,0.5296262567257602,0.26084826476371215,0.6152258111470005,0.9324926597979517,0
Yellow_Card_Own,-2,42.0265896022485,0,46.52622477246673,5,49,0.42985227484818594,0.7191366150811482,0.4542067586103779,1,1,0.32355645672801536,0.8647991930431043,0.5313237447055801,0.48826374141170786,0.6166622211593583,0
Sub_In,2,95.0,0,59.31394907458065,3,49,0.4764822128711448,0.41435559686890533,0.39745595971484293,1,0,-1.5040679365414067,0.8831627955422809,0.8703612586125955,0.1564620097126751,0.527449249510404,0
Goal_Conceded,2,29.262521667962144,1,40.419044257891485,7,67,0.4698728535151619,0.48997240991797525,0.6891245766945437,1,0,0.6851588403904358,0.6907628421750178,0.45227791114446875,0.023702801757103552,0.7506488528140163,0
Goal_Scored,-3,45.388824480365486,1,39.353554197996104,1,79,0.45270058900740434,0.3818237885883474,0.26607916300126955,0,0,0.7679560121209672,0.41837930393908307,0.5858111066503008,0.20421926183034186,0.44208066437884075,0
Red_Card_Opp,3,20.71343296494127,0,45.46603333145474,3,64,0.7968055671987955,0.499348961479529,0.6096790700952719,0,0,4.2627503432627485,0.5687394974626725,0.590910854522928,0.02669609096548665,0.6666623787450257,0
Red_Card_Own,-2,95.0,1,28.73406551915007,5,76,0.7605054277932544,0.468275996335478,0.4439534425255455,0,1,-28.79330001635171,0.5979224940495642,0.69440789344469,0.0989174990988536,0.7686659274945518,0
Red_Card_Own,-3,9.665772471045152,1,69.86833786612296,2,53,0.7885633063490288,0.7418025833933902,0.5526504082833972,1,1,-8.006229475375402,0.7547820314763971,0.9072142878321467,0.4452966291295979,0.8984148911825545,0
Goal_Conceded,2,30.220715408590273,1,40.9218737216982,2,69,0.8130196324972181,0.7212140329134265,0.32331906315232684,0,1,-7.8735434625990655,0.7006662787933916,0.33883135902812517,0.5215595476826174,0.784753011944509,0
Goal_Scored,1,25.76945771825104,1,44.008973234350705,2,57,0.8541278514884079,0.8729563058570193,0.5658222108569754,0,0,15.90597871209777,0.6088886576567372,0.6036935061121005,0.32761183000403155,0.5690868580179951,1
Goal_Scored,0,83.22815765437115,1,73.64327676212868,5,50,0.5243061564918462,0.7346530111038245,0.6043866364496677,0,1,5.143738871759435,0.7082187346722942,0.5394138074300897,0.42020150948588997,1.0,1
Missed_Chance,-3,43.68570062988415,0,49.797428843790286,2,55,0.7733821079408799,0.7168906518128311,0.24213893879664672,1,0,-6.50018533838442,0.31443410804026434,0.43673607208047716,0.10911952538620662,0.9288799496495892,0
Yellow_Card_Own,1,26.29125511768662,1,52.65523456105178,1,65,0.7480291956018239,0.7165223334375911,0.6946065605497622,0,1,-6.91210695402853,0.7659811931306184,0.9356865415630178,0.22175661937289495,0.6344345372619578,0
Yellow_Card_Own,0,95.0,1,77.38988748662591,3,74,0.9661960154820842,0.8297804733889058,0.7167524677329449,1,0,-0.6165345559060986,0.42697934040416663,0.20653687392617118,0.4990186930944277,0.6031505498382976,0
Sub_In,-1,76.17559292043387,0,73.20358298869935,3,66,0.5394206345437892,0.47774203972533,0.23813243340967682,1,0,-11.621102482523131,0.6938454837366895,0.2976838341043017,0.25542378125956655,1.0,0
Goal_Conceded,-3,43.18571263580396,1,30.16800253330637,1,44,0.43523376062459884,0.4800552655162825,0.5619124928583715,0,1,-13.573583069497161,0.36838395128220547,0.7866755599328876,0.24416785651145262,0.41580939412612566,0
Crucial_Save,-3,18.236653430670295,1,48.3929017950863,5,59,0.7920970418287259,0.7447282858229621,0.5564068981833363,0,1,-3.064611604810903,0.3686765015548209,0.4107532837495308,0.13579484591823193,0.3884278534862613,0
Sub_Out,-1,23.835098310971578,1,78.27777364571273,2,55,0.8441037041420272,0.43722308229007645,0.20747504712106601,0,0,-3.2738645912454527,0.32139458630202117,0.7785434088737948,0.41637741324566885,0.5153749960180221,0
Goal_Scored,-1,70.71426811775227,0,42.34197789371616,4,57,0.5699176034845304,0.8472120024887819,0.4054078483735708,0,0,12.956413281564176,0.8461396860921071,0.8658028885724502,0.5666770242134386,0.5659886217735328,0
Yellow_Card_Own,-3,95.0,1,42.294386510972004,5,58,0.7425090585638014,0.6208690350521316,0.7813554696282488,1,1,11.946385954669307,0.6627352546150873,0.40369281346762415,0.32861152002394495,0.8595636887306564,0
Sub_Out,-1,30.571212754425368,1,31.701813907349262,4,46,0.43572163932049035,0.48007495685569906,0.5332704513612458,1,0,-5.341694992679893,0.517177161737489,0.35355543029041936,0.08087747952976243,0.5724283695791901,0
Crucial_Save,-2,38.45751961894211,0,26.859386847147512,5,44,0.9760269047009734,0.7656599578139895,0.7599270816449031,1,0,13.955450810451477,0.7726666446115853,0.31624050614492627,0.5868572023366146,0.3341748164479283,1
Yellow_Card_Own,0,53.87303187085144,0,64.41828744535891,4,67,0.4659549839795012,0.48739237792517764,0.6053867815264304,1,0,-19.954355487667392,0.6756493203747993,0.360070888705957,0.049977973221073356,0.7451731759934282,1
Yellow_Card_Opp,0,63.036844264548485,1,66.20182812209099,4,57,0.44054232169119745,0.8779669902431231,0.21703431093396586,0,1,4.3201671128452235,0.6720483107477643,0.4137483112937533,0.33020916124084043,0.7698547164010058,1
Goal_Conceded,0,56.89025660838284,0,78.14077781018,2,53,0.42646609569677146,0.8897935258349909,0.24662791882903526,1,0,-9.522830349809887,0.5922256766178041,0.894999853232407,0.18275413531007245,0.8699546445824724,0
Missed_Chance,-2,61.41933329361271,0,66.40509265432178,6,60,0.6563631439020117,0.7000777451797178,0.6333073732204538,1,0,3.820997463490459,0.3047560672009252,0.816003530601946,0.6554227094240592,0.5792062564627922,0
Goal_Conceded,3,27.310603842288888,0,34.601149642015926,0,62,0.45829584607431406,0.36818033385013754,0.5327406742214117,0,0,-17.027127660861026,0.4550775038549639,0.20147545353459329,0.5162802385639776,0.3602497533453739,1
Crucial_Save,-1,95.0,1,22.406994697310928,1,44,0.8467889445733452,0.4579253099599755,0.27629099875992547,1,1,3.64475003026139,0.3654460167600498,0.8992953136784783,0.3964862880775442,0.9871435943861868,0
Sub_In,1,95.0,1,79.12624306217961,0,54,0.9393244963758434,0.6092501773296333,0.5684376070121698,0,1,-16.640827595785336,0.6974459114116657,0.26304983976158214,0.46742880848254925,0.6846981678042545,0
Yellow_Card_Opp,-1,53.16414090523925,0,40.427041732616345,2,70,0.5561313593949142,0.8108684700587889,0.6861724163409177,0,1,4.726576176814024,0.44917249307219864,0.7242124940374983,0.37290908396874334,0.3119527261170169,1
Yellow_Card_Opp,-3,44.65398171305369,0,38.718292545945246,1,48,0.7772638715508393,0.4109318981652172,0.6517894580795673,0,0,-1.0569234909036131,0.5700999984307242,0.3211798145734611,0.10332066165358694,0.8450084302959417,0
Goal_Conceded,2,56.17468215495246,0,74.35731258496295,2,48,0.4254030682070907,0.3626420754083594,0.3476974760192402,1,0,-6.369020533265775,0.5120581789739298,0.24982064840876497,0.4963690759975768,0.5823874202368688,0
Goal_Conceded,0,38.7246613570759,0,55.10599391269917,8,58,0.6319386830156772,0.3446864899134213,0.35491697999362637,0,0,-5.157311280135485,0.3859192427552184,0.8078165580169423,0.34487176658864394,0.6675036204437053,0
Goal_Conceded,-1,69.95930734333743,1,32.892270430948074,5,51,0.575765268056637,0.6041805374160282,0.7807026830612682,0,0,-2.1652949945924362,0.8750221397296316,0.5737624910846744,0.4440164899259138,0.7639944419379737,0
Goal_Conceded,1,57.48424560334883,0,73.34577456297437,2,52,0.5371714578642153,0.8308205817568235,0.7324428812916299,0,0,-19.86569967093672,0.8600515869763297,0.6792500106489273,0.031641164784088995,0.5807193666978668,0
Sub_Out,-3,65.74261770458622,1,79.6016513032846,1,60,0.7868340937772195,0.3254155455863354,0.3910023886585232,1,0,1.636168708122729,0.3507649116219843,0.5402824150379671,0.09942435479427719,0.335792114734177,0
Red_Card_Opp,-2,43.419499920778804,0,25.200713669049843,2,57,0.4781367678151218,0.42739292039612076,0.6944326938014052,1,1,7.670038807268791,0.7964192121167979,0.2537374900062737,0.4125593331523932,0.4769205603955724,0
Goal_Scored,3,70.90971892672566,1,71.73509769814923,5,59,0.9164263139781931,0.715954209503701,0.2970431178395273,0,0,9.291930345946437,0.5930242096298239,0.7916945330295797,0.32160023215806455,0.43603883393656184,1
Missed_Chance,-2,35.502512499253555,1,43.43094186106364,5,55,0.7989015438212408,0.7955180610862294,0.3181046607959387,1,1,4.37058364432947,0.7642415307485109,0.8562808969350613,0.1588115682675578,0.9841758145769859,0
Sub_Out,1,95.0,0,51.444346790402264,2,56,0.8264411072128348,0.7844397175795018,0.3087176323072072,1,0,6.250692989612793,0.39069427854826017,0.23313643447096022,0.16853264437348836,1.0,0
Crucial_Save,-3,58.887568075658464,1,74.88895854589884,4,52,0.9612065851946009,0.7710408343921986,0.2526324650081091,1,0,26.947772484349677,0.3793644826665262,0.5005737575871515,0.44216081878915975,0.6160849987842347,1
Missed_Chance,0,38.87439092990272,1,78.40275174650704,1,64,0.9654237229015088,0.37787988048800397,0.7128068696968133,1,1,2.5216400523541647,0.8344545005371224,0.6458532296561281,0.04127691885035177,0.34435717752026,0
Goal_Conceded,-1,5.538244389994126,1,35.72983462452797,1,67,0.7309913942915415,0.5383425493097511,0.5472841389227452,1,1,1.3215674973148754,0.8386916951046366,0.6841467382135338,0.30398084095650124,0.38109536573478936,0
Yellow_Card_Own,-3,69.11812515752989,0,32.771046257594826,1,52,0.6972278903715883,0.890846797699048,0.3553736554963632,0,0,9.702379792617233,0.5795472976521654,0.6625223529130391,0.3661724533086265,0.8690296984899903,0
Sub_In,3,49.87130084918867,1,24.83099351549071,5,66,0.6012289649361461,0.8933325429528529,0.7091930196365566,1,0,-3.9323848699618096,0.8220946785689389,0.7543525231217036,0.21569982191963383,0.9618143656859004,1
Sub_In,-2,40.22668047353287,1,53.70787115972828,2,62,0.8293429661214811,0.6614564351725127,0.6815880556356922,1,0,-11.756361479351545,0.7004753709021782,0.9734529619356185,0.5743848799446354,0.3219451291327299,0
Goal_Conceded,3,44.39671046981252,0,20.816263727040095,4,44,0.7229253321878878,0.7255603228326806,0.2605709108766534,1,1,3.627445709164938,0.4110058455665952,0.5124692169029689,0.039738707798190415,0.937277985881793,0
Sub_Out,3,12.19753421300414,0,44.71389785659619,4,55,0.9597250478440748,0.8707702777711857,0.5864836242409832,1,0,5.550584547071825,0.4973725588092892,0.6452988535644715,0.6060479496728656,0.5663945993701943,1
Goal_Conceded,1,68.21207862361516,1,24.403040999120513,5,54,0.5431755692275633,0.5699567167447264,0.6331001609154625,0,0,-5.005602371935898,0.3816363903052019,0.7592629035711993,0.5062840950214396,0.4495428624575717,0
Goal_Conceded,1,73.54178161554904,1,44.31354697576004,4,59,0.5861516117502945,0.38212011473027596,0.6294964021915784,0,1,-17.9520538226554,0.7643692013585599,0.6739390576622439,0.3123780652532378,0.37156265018923323,0
Yellow_Card_Opp,-1,74.83825791772806,0,22.395931355936554,3,65,0.5896542684519812,0.7013693253096469,0.6338856247123625,1,1,6.457903587757807,0.8911504348174499,0.5094008240073453,0.6471271731487555,0.8402242593672364,1
Yellow_Card_Opp,1,63.75714441401493,0,70.11303563652613,3,69,0.8835990727340242,0.8760613829403141,0.30167467138942244,0,0,12.73363892532548,0.627826995939607,0.699263430359861,0.4915668075463017,0.6282373396272696,1
Yellow_Card_Opp,1,95.0,1,32.584339636313956,3,62,0.4594241991052914,0.7183236563197767,0.3890518725612616,1,0,7.747325724042467,0.6935186484689357,0.7200892243521291,0.6517317447613307,1.0,1
Goal_Scored,-3,95.0,1,39.69852262147472,5,54,0.6733894725933878,0.7819926762142426,0.7065071051026774,1,1,8.458366873307252,0.747655540880182,0.6679747802610694,0.33081284559089624,0.45831000739747346,0
Sub_Out,0,95.0,0,72.20287979638351,4,60,0.6565484421838284,0.5536492823823691,0.7390350501365299,0,0,12.33879162690117,0.43455546145829427,0.36408852860189667,0.3170811706967703,1.0,1
Goal_Conceded,-1,35.039955562413496,0,64.7759636799323,3,59,0.4438837726082552,0.35787789248691065,0.3675133319389222,0,1,-7.7714666882507215,0.5016007485800605,0.6047850865219455,0.3715198420123251,0.3826851934062896,0
Goal_Scored,-3,64.37703183202233,1,33.14230169852351,2,59,0.6464781991266083,0.40132925193103997,0.21381170970665148,1,1,13.556418261812706,0.5473927267945409,0.9074854478085606,0.045798692790061844,0.3628254788943388,0
Sub_Out,0,95.0,1,24.31396511944976,4,68,0.7080267899703888,0.8895928976612864,0.715860168299665,1,0,6.724624336707806,0.6567529872872833,0.8948815024257948,0.6359459759356453,0.693379895253226,1
Missed_Chance,3,63.69942586280749,0,62.94042661132037,5,65,0.43906281550294796,0.5959105901965726,0.4262551026950496,0,1,11.073636539185085,0.8102955468892654,0.8006303399968089,0.46740193614929554,0.866230910392215,1
Sub_Out,-3,72.63572595553686,1,43.44215304128656,1,59,0.7059172770668005,0.3072123541063499,0.3976781335759618,1,1,3.3157068172901343,0.45252212675394365,0.7577564115497801,0.432309974536558,0.7589338148028479,0
Sub_Out,2,29.881982079608363,1,65.96479994709327,5,56,0.9755427428100406,0.8732203684387043,0.40819980781317544,1,0,-0.4181560002399827,0.5825332804366734,0.3226233102083607,0.6485244755293944,0.41617472435356073,0
Sub_In,-3,65.96514602376045,1,46.71768634251262,5,56,0.9873485938969193,0.5986679471826318,0.44941785438058496,0,1,15.309700736053205,0.7509203467228271,0.5675717316035593,0.6955460243258706,0.5693405474796298,0
Yellow_Card_Opp,1,19.820758283905153,1,40.76014477833658,2,65,0.7190078671538866,0.8017610389751026,0.4269599729929527,0,1,11.084558458079526,0.3524309997027746,0.28876104779799533,0.11437537346093384,0.8345802068295196,1
Goal_Scored,0,65.8230700589199,0,47.07232449274379,2,57,0.7090581595617753,0.6290748852221362,0.5398585394801363,0,0,13.679468855835173,0.6077360749957071,0.8538275597088159,0.5242978894335164,0.49997207258972104,1
Yellow_Card_Own,-1,64.2044043007208,0,64.9135391402406,2,65,0.5713048998498349,0.36102137020485664,0.24736416709891412,1,0,-5.447278653279662,0.386627822019435,0.4328345651518009,0.40596162214187026,0.944884598619167,0
Yellow_Card_Own,-1,95.0,1,74.13321719242245,2,48,0.9982692830272609,0.669341749279168,0.7829241165851091,1,1,-22.77729760225708,0.6234893380364097,0.813492691399275,0.3226980320131957,1.0,0
Goal_Conceded,0,79.84196831329476,1,22.98603179531453,4,64,0.5645375026151356,0.8984401657917656,0.7618706206832968,0,0,-11.997987374913627,0.7606936567892622,0.8516631132071222,0.6843288211530019,0.9870305779863064,0
Sub_In,1,33.80057853317466,1,51.446692473617304,3,61,0.6717407802639739,0.32084266958756585,0.7606439879692997,0,1,-11.219491395193803,0.44216844662696386,0.9139968779292327,0.5951841078085792,0.7423819884064804,1
Yellow_Card_Own,-2,57.96908539876409,1,21.970125745032657,1,69,0.40176043468160594,0.8050765185090265,0.7275665744491482,1,1,-27.41168546668021,0.809687067290823,0.8030640627902108,0.4877249888654284,0.7572528473714808,0
Goal_Scored,-3,14.703222966373302,0,48.10457270146152,5,71,0.6095393745454821,0.44128847739045896,0.5961957813090379,1,1,7.6403056454598985,0.5008824660490501,0.651783200405905,0.26787331703309764,0.4809279204285529,1
Goal_Conceded,1,26.945941982353094,1,73.11696974581403,2,69,0.44286418036529435,0.5363197336273113,0.3326651376490595,1,0,-19.82041169354291,0.4144709181346621,0.678547931781357,0.466228562908279,0.555724972106791,0
Sub_In,2,63.09675333984335,1,41.69541598521858,3,62,0.8462948622310793,0.5236257070637372,0.2296900922878234,0,1,-2.8407894602545576,0.5791940370425113,0.4564658214580954,0.3721858864915825,0.39515877734291927,0
Goal_Scored,3,28.608331880945038,0,75.9470252648386,0,67,0.7366086718179594,0.8392783165614719,0.25959263886906,0,1,12.45881153547474,0.8256450492631233,0.34159695311235627,0.17455791481988914,0.9474099391577082,1
Sub_Out,0,42.596039709850274,0,57.836508299036566,1,58,0.743303126372594,0.602691713299103,0.3943955002793634,1,0,4.073234372911914,0.34135983670446174,0.30450896385902415,0.3152669262019719,0.8066946070868863,0
Yellow_Card_Own,-3,60.18651241493862,1,76.04932062758039,3,65,0.5719067715398218,0.5683045721006565,0.5023298152974713,1,0,-5.37922288192649,0.49654287972998723,0.34561881689341717,0.14854837767119866,0.33244938643285327,0
Yellow_Card_Own,-1,47.05740755993452,0,65.42999752475117,2,58,0.8889377741517841,0.7908150653020659,0.7959518427108765,1,0,-15.200968726356997,0.6918979013814679,0.9471615099222779,0.35029420524362914,0.6845712150685417,0
Yellow_Card_Opp,3,68.63510178796489,0,26.206109998925736,2,64,0.4019625551987501,0.32934428058296866,0.46126609507675953,1,0,1.8525713032178153,0.5145485212173513,0.33154660336054703,0.5041666531615843,0.5401516143165714,1
Sub_Out,-2,37.32737976701243,1,33.86908205376062,3,57,0.6001607074985152,0.3518737890571343,0.5147876542948262,0,1,-8.52593485342373,0.34249439683956934,0.7789899559428399,0.025652356673390275,0.8707015139429863,0
Red_Card_Opp,2,47.775286948371615,1,43.65022727501037,2,53,0.7956984942753207,0.31301331412577355,0.6170943483128484,0,0,17.484411373747495,0.4991993812682842,0.34770283465177976,0.5357657965230563,0.5406600614834589,1
Sub_In,-1,95.0,0,30.20641292072456,3,58,0.9447535224501525,0.7127897424045304,0.30844038226867776,0,0,-1.1810273443869053,0.7925756316819182,0.9802318161726189,0.0139957944058403,1.0,0
Yellow_Card_Opp,0,95.0,1,49.69469628659963,5,70,0.5407695741551398,0.6153696822475088,0.7596962009373536,0,1,-6.049089578024017,0.8808225135030157,0.493267628380558,0.36209439207152766,0.7160182334196008,1
